体育 其他 军事 女性健康 娱乐 教育 生活 社会 科技 财经 购物 

0.0 0.462069818407347 0.0 0.0 0.0 0.0 0.0 0.0 0.8868435504174348 0.0 0.0 

0.0 0.0 0.0 0.0 0.472321020981212 0.0 0.0 0.0 0.8814266011071287 0.0 0.0 

0.0 0.0 0.0 0.564772340256685 0.5993699462947389 0.0 0.0 0.0 0.0 0.0 0.5672634935897327 

0.0 0.0 0.0 0.0 0.0 0.4392302339099835 0.8983745330425285 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.5695946834960222 0.5825069841550526 0.5798685281541426 0.0 0.0 0.0 

0.0 0.0 0.5677895094600204 0.0 0.5966119363933697 0.0 0.0 0.0 0.0 0.5671589462400318 0.0 

0.5710308743108321 0.0 0.5659420923480072 0.0 0.5946707397312957 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.7150362667350343 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6990873602445011 0.0 

0.5864988369150061 0.0 0.0 0.5755228766864549 0.0 0.0 0.0 0.0 0.5699057226488367 0.0 0.0 

0.0 0.0 0.8946258094920462 0.0 0.0 0.0 0.0 0.0 0.0 0.44681613779126317 0.0 

0.0 0.0 0.0 0.4376714918501187 0.0 0.0 0.8991349538426873 0.0 0.0 0.0 0.0 

0.0 0.0 0.5803273356397389 0.5745873469312341 0.0 0.5771217932601466 0.0 0.0 0.0 0.0 0.0 

0.0 0.5877352538717838 0.0 0.0 0.0 0.5720870874946705 0.0 0.0 0.0 0.0 0.5720870874946705 

0.0 0.0 0.0 0.0 0.6003714907007279 0.0 0.0 0.0 0.560194633462029 0.570732902323082 0.0 

0.0 0.5833742757631953 0.0 0.0 0.0 0.0 0.5807147918526694 0.0 0.0 0.0 0.567842218315333 

0.5818585988871234 0.0 0.5766733248920791 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.573487966097832 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5710274923933738 0.5817695468195382 0.5791992725516192 

0.0 0.5868816171720734 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5737912041836106 0.5712561784585036 

0.0 0.0 0.0 0.8936374525195514 0.0 0.0 0.0 0.0 0.0 0.0 0.4487895982020601 

0.5803056132723964 0.587601938699395 0.0 0.0 0.0 0.0 0.0 0.0 0.5638877165192202 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.4523115524777497 0.0 0.0 0.8918599999412284 0.0 0.0 

0.0 0.0 0.0 0.0 0.6003714907007279 0.0 0.0 0.0 0.560194633462029 0.570732902323082 0.0 

0.5829147858006803 0.0 0.0 0.5720058988551637 0.0 0.0 0.0 0.0 0.0 0.5770785078044781 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.44883926431624066 0.8936125081980757 0.0 0.0 0.0 

0.0 0.0 0.0 0.5712942419539778 0.0 0.0 0.5868221159419154 0.0 0.0 0.0 0.5738141627318754 

0.0 0.0 0.0 0.0 0.0 0.0 0.5825069841550526 0.5798685281541426 0.0 0.0 0.5695946834960222 

0.0 0.5895831932192953 0.0 0.0 0.0 0.0 0.0 0.0 0.5657890123004132 0.5764325214918584 0.0 

0.0 0.0 0.0 0.44406044134410944 0.0 0.0 0.0 0.0 0.0 0.8959968328254708 0.0 

0.0 0.0 0.8913723040799564 0.0 0.0 0.0 0.4532719002091238 0.0 0.0 0.0 0.0 

0.0 0.0 0.5803273356397389 0.5745873469312341 0.0 0.0 0.0 0.0 0.0 0.0 0.5771217932601466 

0.0 0.0 0.0 0.0 0.5941714538630632 0.0 0.5750913896787114 0.0 0.0 0.0 0.5623434688263589 

0.0 0.0 0.0 0.0 0.0 0.8936326615133818 0.0 0.0 0.0 0.44879913800776106 0.0 

0.0 0.5866667920953827 0.5742188741898876 0.0 0.0 0.5710470729953973 0.0 0.0 0.0 0.0 0.0 

0.5734184240883282 0.5806281551891392 0.0 0.0 0.0 0.0 0.5779811902801986 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.5739478342751797 0.0 0.0 0.5895478333505995 0.0 0.5683460527904144 0.0 0.0 

0.0 0.0 0.5685963541567814 0.0 0.5974597385610447 0.0 0.0 0.0 0.0 0.0 0.5654556099626069 

0.0 0.0 0.574285012831592 0.0 0.0 0.0 0.5840595626234469 0.0 0.0 0.5736472359779361 0.0 

0.5837724169850566 0.0 0.0 0.5728474800063976 0.0 0.5753742519593182 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.5942238765887355 0.0 0.0 0.5725370319949871 0.0 0.5648887779786622 0.0 

0.0 0.5768500655391912 0.0 0.0 0.5932714886220138 0.5614917120275688 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.5800653790993724 0.0 0.0 0.5718813792567502 0.0 0.5800653790993724 

0.0 0.5866667920953827 0.5742188741898876 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5710470729953973 

0.0 0.0 0.0 0.0 0.0 0.44084108410890943 0.0 0.8975851706449262 0.0 0.0 0.0 

0.0 0.0 0.0 0.5756562542835747 0.0 0.5781954154540678 0.0 0.0 0.0 0.0 0.5781954154540678 

0.5803056132723964 0.587601938699395 0.0 0.0 0.0 0.0 0.0 0.0 0.5638877165192202 0.0 0.0 

0.5818585988871234 0.0 0.5766733248920791 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.573487966097832 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4587649433645693 0.8885576665246344 0.0 0.0 

0.5845581680545044 0.0 0.5793488366581805 0.0 0.0 0.0 0.0 0.0 0.5680199588250174 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.44879913800776106 0.8936326615133818 

0.5820734896606098 0.0 0.0 0.0 0.0 0.5736997654471165 0.0 0.0 0.0 0.5762456349164337 0.0 

0.5818585988871234 0.0 0.5766733248920791 0.0 0.0 0.573487966097832 0.0 0.0 0.0 0.0 0.0 

0.585641949910939 0.0 0.0 0.0 0.0 0.5772168897363793 0.0 0.0 0.5690730785299668 0.0 0.0 

0.4508209298721686 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8926144123803925 0.0 

0.0 0.0 0.5751199073627864 0.0 0.0 0.0 0.5849086673777601 0.0 0.0 0.0 0.5719431291495624 

0.0 0.0 0.0 0.45072946102294453 0.0 0.0 0.0 0.0 0.8926606034579805 0.0 0.0 

0.0 0.0 0.571726211112371 0.0 0.0 0.0 0.5814572091237455 0.5788235080619285 0.0 0.0 0.0 

0.5746056315454529 0.0 0.0 0.0 0.598393486827304 0.0 0.0 0.0 0.5583489975981976 0.0 0.0 

0.0 0.5832157026832508 0.5708410101217934 0.0 0.0 0.0 0.0 0.5779273183600272 0.0 0.0 0.0 

0.0 0.0 0.4507769290655973 0.892636633923451 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.5791992725516192 0.0 0.0 0.5710274923933738 0.5817695468195382 0.0 

0.0 0.0 0.8946258094920462 0.0 0.0 0.0 0.0 0.0 0.0 0.44681613779126317 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8975851706449262 0.0 0.0 0.44084108410890943 

0.0 0.0 0.0 0.0 0.0 0.5695946834960222 0.5825069841550526 0.5798685281541426 0.0 0.0 0.0 

0.0 0.8960462896202233 0.0 0.0 0.0 0.0 0.0 0.4439606366085073 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.9031667043840618 0.0 0.0 0.0 0.0 0.42928999999072043 0.0 

0.0 0.0 0.45430646677473235 0.0 0.0 0.0 0.0 0.0 0.890845460361481 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.44084108410890943 0.0 0.8975851706449262 0.0 0.0 0.0 

0.0 0.0 0.0 0.5783713853677783 0.0 0.0 0.0 0.0 0.5727264296341917 0.0 0.5809225227052469 

0.0 0.0 0.0 0.0 0.0 0.5800653790993724 0.0 0.0 0.5718813792567502 0.0 0.5800653790993724 

0.5826989622525531 0.0 0.577506199300031 0.5717941143102391 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.5713467238173139 0.0 0.0 0.0 0.5842177787734277 0.0 0.5764134871325136 0.0 

0.0 0.0 0.571726211112371 0.0 0.0 0.0 0.5814572091237455 0.5788235080619285 0.0 0.0 0.0 

0.8977621549967142 0.0 0.0 0.4404805478743141 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.5866667920953827 0.5742188741898876 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5710470729953973 

0.0 0.0 0.0 0.5783713853677783 0.0 0.5809225227052469 0.0 0.0 0.5727264296341917 0.0 0.0 

0.5829274074153343 0.0 0.0 0.0 0.0 0.5745413987190291 0.0 0.0 0.0 0.0 0.5745413987190291 

0.0 0.0 0.5821971968977664 0.0 0.0 0.5789813260033196 0.0 0.0 0.5708126207993488 0.0 0.0 

0.0 0.0 0.574285012831592 0.0 0.0 0.0 0.5840595626234469 0.0 0.0 0.5736472359779361 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8918599999412284 0.0 0.4523115524777497 

0.0 0.0 0.5813311461545819 0.0 0.0 0.0 0.0 0.0 0.5699635052469268 0.5806855441607243 0.0 

0.0 0.5895831932192953 0.0 0.0 0.0 0.0 0.0 0.0 0.5657890123004132 0.5764325214918584 0.0 

0.5720410156972385 0.0 0.0 0.0 0.595722699533316 0.0 0.0 0.0 0.0 0.0 0.5638116189125675 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5869446988361015 0.568411143353602 0.0 0.5765454818309211 

0.0 0.0 0.0 0.0 0.46061145225097666 0.0 0.0 0.8876018758741141 0.0 0.0 0.0 

0.0 0.5768500655391912 0.0 0.0 0.5932714886220138 0.5614917120275688 0.0 0.0 0.0 0.0 0.0 

0.8969931303523238 0.0 0.0 0.0 0.0 0.4420444820385602 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.5729880561094768 0.5859772820782101 0.0 0.0 0.0 0.5729880561094768 

0.58212271674156 0.0 0.0 0.0 0.0 0.0 0.0 0.5840970479792236 0.5656534108404034 0.0 0.0 

0.0 0.0 0.0 0.45072946102294453 0.0 0.0 0.0 0.0 0.8926606034579805 0.0 0.0 

0.0 0.0 0.0 0.4392793589066199 0.0 0.0 0.0 0.8983505133513249 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.44883926431624066 0.8936125081980757 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.9031667043840618 0.0 0.0 0.0 0.0 0.42928999999072043 0.0 

0.0 0.5833742757631953 0.0 0.0 0.0 0.567842218315333 0.5807147918526694 0.0 0.0 0.0 0.0 

0.0 0.0 0.5786774364509206 0.0 0.0 0.0 0.0 0.5858610245472406 0.5673616875142772 0.0 0.0 

0.5687599689627432 0.0 0.0 0.0 0.5923058221340859 0.0 0.0 0.5706889790170858 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.5942238765887355 0.0 0.0 0.5725370319949871 0.0 0.5648887779786622 0.0 

0.5776642683236036 0.5849273834698975 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5693539752818236 

0.0 0.0 0.0 0.5606513466618738 0.594996503168115 0.0 0.5758899449581864 0.0 0.0 0.0 0.0 

0.5837724169850566 0.0 0.0 0.5728474800063976 0.0 0.5753742519593182 0.0 0.0 0.0 0.0 0.0 

0.0 0.5877352538717838 0.0 0.0 0.0 0.5720870874946705 0.0 0.0 0.0 0.0 0.5720870874946705 

0.0 0.0 0.5794695904247408 0.5737380856313413 0.0 0.0 0.0 0.0 0.0 0.5788260557966157 0.0 

0.0 0.0 0.0 0.44406044134410944 0.0 0.0 0.0 0.0 0.0 0.8959968328254708 0.0 

0.0 0.5885799538359607 0.0 0.5703933506933542 0.0 0.5729092977315576 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.8983745330425285 0.0 0.0 0.0 0.4392302339099835 

0.0 0.0 0.0 0.0 0.0 0.0 0.581668281034558 0.5790336239259213 0.0 0.5712985849811961 0.0 

0.5679170827011475 0.0 0.0 0.0 0.5914280415809812 0.0 0.5724360739924619 0.0 0.0 0.0 0.0 

0.5746056315454529 0.0 0.0 0.0 0.598393486827304 0.0 0.0 0.0 0.5583489975981976 0.0 0.0 

0.8977621549967142 0.0 0.0 0.4404805478743141 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.5794148609983467 0.0 0.0 0.5959092971462131 0.0 0.0 0.0 0.5560310498784872 0.0 0.0 

0.0 0.0 0.0 0.4392793589066199 0.0 0.0 0.0 0.8983505133513249 0.0 0.0 0.0 

0.5776642683236036 0.5849273834698975 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5693539752818236 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5710274923933738 0.5817695468195382 0.5791992725516192 

0.5820734896606098 0.0 0.0 0.0 0.0 0.5736997654471165 0.0 0.0 0.0 0.5762456349164337 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5860789008347622 0.5675726840697369 0.578249747336038 0.0 

0.0 0.5904486902690197 0.0 0.0 0.0 0.5747282799624875 0.0 0.0 0.5666195799396273 0.0 0.0 

0.0 0.575839775569452 0.5636215857049712 0.0 0.5922324383209157 0.0 0.0 0.0 0.0 0.0 0.0 

0.5786178182781538 0.0 0.0 0.0 0.0 0.0 0.0 0.5805802622791194 0.0 0.5728245625171272 0.0 

0.0 0.0 0.8852589549200276 0.0 0.4650984656327094 0.0 0.0 0.0 0.0 0.0 0.0 

0.5818585988871234 0.0 0.5766733248920791 0.0 0.0 0.573487966097832 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.5791992725516192 0.0 0.0 0.5710274923933738 0.5817695468195382 0.0 

0.0 0.0 0.0 0.0 0.4589653928372608 0.0 0.8884541452307704 0.0 0.0 0.0 0.0 

0.0 0.0 0.5711605151973375 0.0 0.600154062880431 0.0 0.0 0.0 0.5599917559104093 0.0 0.0 

0.5728394970026306 0.0 0.0 0.5621191628080797 0.596554236828234 0.0 0.0 0.0 0.0 0.0 0.0 

0.5712339861773836 0.0 0.0 0.0 0.5948822601400235 0.0 0.0 0.0 0.0 0.5655146590554432 0.0 

0.5766240980001522 0.583874134828736 0.5714854716294245 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.5720410156972385 0.0 0.0 0.0 0.595722699533316 0.5638116189125675 0.0 0.0 0.0 0.0 0.0 

0.5837724169850566 0.0 0.0 0.5728474800063976 0.0 0.0 0.0 0.0 0.0 0.0 0.5753742519593182 

0.0 0.0 0.0 0.44564036486033287 0.0 0.8952120783407411 0.0 0.0 0.0 0.0 0.0 

0.5775202916316093 0.0 0.5723736787680453 0.0 0.0 0.0 0.5821156969256845 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.5712942419539778 0.0 0.5738141627318754 0.5868221159419154 0.0 0.0 0.0 0.0 

0.5864988369150061 0.0 0.0 0.5755228766864549 0.0 0.0 0.0 0.0 0.5699057226488367 0.0 0.0 

0.0 0.0 0.0 0.0 0.5950615246815607 0.563185861217176 0.0 0.5733441092125428 0.0 0.0 0.0 

0.0 0.0 0.5821971968977664 0.0 0.0 0.0 0.0 0.0 0.5708126207993488 0.0 0.5789813260033196 

0.5829147858006803 0.0 0.0 0.5720058988551637 0.0 0.0 0.0 0.0 0.0 0.5770785078044781 0.0 

0.0 0.0 0.5653161828149637 0.0 0.5940130574523975 0.0 0.0 0.5723339069315857 0.0 0.0 0.0 

0.5829147858006803 0.0 0.0 0.5720058988551637 0.0 0.0 0.0 0.0 0.0 0.5770785078044781 0.0 

0.0 0.0 0.5803273356397389 0.5745873469312341 0.0 0.0 0.0 0.0 0.0 0.0 0.5771217932601466 

0.0 0.5842653857041892 0.0 0.0 0.0 0.0 0.0 0.5789674832434966 0.0 0.0 0.5687096028858899 

0.0 0.0 0.0 0.0 0.5950615246815607 0.563185861217176 0.0 0.5733441092125428 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5710274923933738 0.5817695468195382 0.5791992725516192 

0.0 0.0 0.5794822135509861 0.0 0.0 0.5762813393552014 0.0 0.0 0.0 0.0 0.5762813393552014 

0.0 0.5869308289185311 0.0 0.0 0.0 0.0 0.0 0.5816087572044313 0.5632436911392109 0.0 0.0 

0.0 0.0 0.0 0.5783713853677783 0.0 0.5809225227052469 0.0 0.0 0.5727264296341917 0.0 0.0 

0.0 0.583426757508046 0.0 0.0 0.0 0.0 0.0 0.5781364594177176 0.0 0.5704134052733979 0.0 

0.0 0.0 0.0 0.45072946102294453 0.0 0.0 0.0 0.0 0.8926606034579805 0.0 0.0 

0.0 0.0 0.5786774364509206 0.0 0.0 0.0 0.0 0.5858610245472406 0.5673616875142772 0.0 0.0 

0.0 0.5913051607731391 0.0 0.5730343511319508 0.0 0.0 0.0 0.0 0.5674414853232327 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.5878255292963449 0.0 0.5666856875824257 0.5773460648490691 0.0 

0.0 0.0 0.0 0.0 0.5950615246815607 0.563185861217176 0.0 0.5733441092125428 0.0 0.0 0.0 

0.0 0.5913051607731391 0.0 0.5730343511319508 0.0 0.0 0.0 0.0 0.5674414853232327 0.0 0.0 

0.44275456207303493 0.8966428484985061 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.5751199073627864 0.0 0.0 0.0 0.5849086673777601 0.0 0.0 0.0 0.5719431291495624 

0.0 0.0 0.0 0.0 0.0 0.5765454818309211 0.0 0.5869446988361015 0.568411143353602 0.0 0.0 

0.5829274074153343 0.0 0.0 0.0 0.0 0.5745413987190291 0.0 0.0 0.0 0.0 0.5745413987190291 

0.0 0.0 0.0 0.0 0.5941714538630632 0.5623434688263589 0.5750913896787114 0.0 0.0 0.0 0.0 

0.0 0.0 0.5777737562664678 0.0 0.0 0.0 0.587607685801226 0.0 0.5664756783455615 0.0 0.0 

0.8969931303523238 0.0 0.0 0.0 0.0 0.4420444820385602 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8910496104278974 0.4539059283114643 0.0 

0.0 0.8983990379512801 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.43918010953162967 0.0 

0.0 0.0 0.0 0.5748514822350966 0.0 0.0 0.0 0.5878014908918666 0.5692408810665407 0.0 0.0 

0.5818585988871234 0.0 0.5766733248920791 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.573487966097832 

0.0 0.0 0.0 0.0 0.5968213386430603 0.0 0.5776561812228171 0.0 0.5568820575627997 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.5825069841550526 0.5798685281541426 0.0 0.0 0.5695946834960222 

0.0 0.5823293797099863 0.5699734931824781 0.0 0.0 0.0 0.579674659266684 0.0 0.0 0.0 0.0 

0.0 0.0 0.574285012831592 0.0 0.0 0.0 0.5840595626234469 0.0 0.0 0.5736472359779361 0.0 

0.5777304097815366 0.0 0.0 0.0 0.0 0.0 0.582327487013503 0.0 0.0 0.5719460389601421 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.44214452968838375 0.0 0.896943819236544 

0.0 0.5885799538359607 0.0 0.5703933506933542 0.0 0.5729092977315576 0.0 0.0 0.0 0.0 0.0 

0.5742860808167951 0.58150672117939 0.0 0.0 0.0 0.0 0.0 0.5762338332684751 0.0 0.0 0.0 

0.5775202916316093 0.0 0.5723736787680453 0.0 0.0 0.0 0.5821156969256845 0.0 0.0 0.0 0.0 

0.5803056132723964 0.587601938699395 0.0 0.0 0.0 0.0 0.0 0.0 0.5638877165192202 0.0 0.0 

0.0 0.0 0.5803273356397389 0.5745873469312341 0.0 0.5771217932601466 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.45526884984878113 0.0 0.0 0.0 0.8903540163088882 

0.0 0.5842653857041892 0.0 0.0 0.0 0.0 0.0 0.5789674832434966 0.0 0.0 0.5687096028858899 

0.0 0.0 0.0 0.0 0.0 0.0 0.44883926431624066 0.8936125081980757 0.0 0.0 0.0 

0.0 0.5850951919446208 0.0 0.5670162648809416 0.0 0.0 0.0 0.5797897651077959 0.0 0.0 0.0 

0.5837724169850566 0.0 0.0 0.5728474800063976 0.0 0.5753742519593182 0.0 0.0 0.0 0.0 0.0 

0.5829274074153343 0.0 0.0 0.0 0.0 0.5745413987190291 0.0 0.0 0.0 0.0 0.5745413987190291 

0.0 0.0 0.0 0.4376714918501187 0.0 0.0 0.8991349538426873 0.0 0.0 0.0 0.0 

0.0 0.0 0.5677895094600204 0.0 0.5966119363933697 0.0 0.0 0.0 0.0 0.5671589462400318 0.0 

0.0 0.5735683761020359 0.0 0.0 0.5898963780102877 0.0 0.0 0.5683674701687432 0.0 0.0 0.0 

0.0 0.0 0.5794822135509861 0.0 0.0 0.5762813393552014 0.0 0.0 0.0 0.0 0.5762813393552014 

0.0 0.0 0.5693946722246644 0.5637628179442703 0.5982985812666637 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.8936374525195514 0.0 0.4487895982020601 0.0 0.0 0.0 0.0 0.0 

0.5775202916316093 0.0 0.5723736787680453 0.0 0.0 0.0 0.5821156969256845 0.0 0.0 0.0 0.0 

0.0 0.0 0.5685963541567814 0.0 0.5974597385610447 0.5654556099626069 0.0 0.0 0.0 0.0 0.0 

0.5766240980001522 0.583874134828736 0.5714854716294245 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.5818585988871234 0.0 0.5766733248920791 0.0 0.0 0.573487966097832 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.564772340256685 0.5993699462947389 0.0 0.0 0.0 0.0 0.0 0.5672634935897327 

0.0 0.5858177957779144 0.5733878919079916 0.0 0.0 0.0 0.0 0.0 0.0 0.5727511113592142 0.0 

0.0 0.0 0.0 0.0 0.5942238765887355 0.0 0.0 0.5725370319949871 0.0 0.5648887779786622 0.0 

0.0 0.0 0.0 0.0 0.0 0.5721532208714631 0.5851235217274693 0.0 0.0 0.5746922273423005 0.0 

0.5837724169850566 0.0 0.0 0.5728474800063976 0.0 0.5753742519593182 0.0 0.0 0.0 0.0 0.0 

0.0 0.9015859416444308 0.0 0.0 0.0 0.0 0.0 0.0 0.43260003447656464 0.0 0.0 

0.0 0.5768500655391912 0.0 0.0 0.5932714886220138 0.0 0.0 0.0 0.0 0.0 0.5614917120275688 

0.0 0.0 0.0 0.5748022515550603 0.0 0.577337645806404 0.0 0.0 0.0 0.5798996588565583 0.0 

0.0 0.5860274863016748 0.0 0.0 0.0 0.0 0.5833559069473978 0.0 0.5623768052902958 0.0 0.0 

0.0 0.0 0.5821971968977664 0.0 0.0 0.0 0.0 0.0 0.5708126207993488 0.0 0.5789813260033196 

0.5777304097815366 0.0 0.0 0.0 0.0 0.0 0.582327487013503 0.0 0.0 0.5719460389601421 0.0 

0.0 0.0 0.0 0.0 0.5950615246815607 0.0 0.0 0.5733441092125428 0.0 0.0 0.563185861217176 

0.0 0.0 0.0 0.564772340256685 0.5993699462947389 0.5672634935897327 0.0 0.0 0.0 0.0 0.0 

0.0 0.7165817535013761 0.0 0.0 0.0 0.6975031114976427 0.0 0.0 0.0 0.0 0.0 

0.0 0.4585117766084862 0.0 0.8886883315940012 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.6012354446639473 0.5690290627991083 0.0 0.0 0.5610007716302303 0.0 0.0 

0.0 0.5833742757631953 0.0 0.0 0.0 0.0 0.5807147918526694 0.0 0.0 0.0 0.567842218315333 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4536318324653574 0.0 0.0 0.8911891833803426 

0.0 0.0 0.8946258094920462 0.0 0.0 0.0 0.0 0.0 0.0 0.44681613779126317 0.0 

0.0 0.5776486331950935 0.0 0.5597997982503747 0.5940927894249179 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.5783713853677783 0.0 0.5809225227052469 0.0 0.0 0.5727264296341917 0.0 0.0 

0.5728394970026306 0.0 0.0 0.5621191628080797 0.596554236828234 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5860789008347622 0.5675726840697369 0.578249747336038 0.0 

0.0 0.5877352538717838 0.0 0.0 0.0 0.5720870874946705 0.0 0.0 0.0 0.0 0.5720870874946705 

0.0 0.462069818407347 0.0 0.0 0.0 0.0 0.0 0.0 0.8868435504174348 0.0 0.0 

0.0 0.4585117766084862 0.0 0.8886883315940012 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.45691932537283325 0.0 0.0 0.0 0.8895081394236001 0.0 0.0 0.0 0.0 0.0 

0.5793914828260506 0.0 0.0 0.5685485322999924 0.0 0.0 0.5840017774357841 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.4523115524777497 0.0 0.0 0.8918599999412284 0.0 0.0 

0.0 0.8960462896202233 0.0 0.0 0.0 0.0 0.0 0.4439606366085073 0.0 0.0 0.0 

0.0 0.0 0.8979112576712687 0.0 0.0 0.0 0.0 0.0 0.4401765252114207 0.0 0.0 

0.0 0.0 0.5803273356397389 0.5745873469312341 0.0 0.5771217932601466 0.0 0.0 0.0 0.0 0.0 

0.8938200718214617 0.0 0.0 0.0 0.0 0.0 0.0 0.44842577893011143 0.0 0.0 0.0 

0.5785653282208464 0.0 0.0 0.0 0.0 0.5702420725081778 0.5831690490091895 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.4392793589066199 0.0 0.0 0.0 0.8983505133513249 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5860789008347622 0.5675726840697369 0.578249747336038 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.5886911894858164 0.0 0.567520216222702 0.0 0.5756418049449783 

0.0 0.0 0.5803273356397389 0.5745873469312341 0.0 0.0 0.0 0.0 0.0 0.0 0.5771217932601466 

0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.5985265955574041 0.5664653186252728 0.0 0.0 0.0 0.0 0.5664653186252728 

0.5742860808167951 0.58150672117939 0.0 0.0 0.0 0.0 0.0 0.5762338332684751 0.0 0.0 0.0 

0.4508209298721686 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8926144123803925 0.0 

0.0 0.5866667920953827 0.5742188741898876 0.0 0.0 0.5710470729953973 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.44214452968838375 0.0 0.896943819236544 

0.0 0.5875068870301275 0.5750411439589311 0.5693534407084694 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.5751199073627864 0.0 0.0 0.0 0.5849086673777601 0.0 0.0 0.0 0.5719431291495624 

0.0 0.5842653857041892 0.0 0.0 0.0 0.5687096028858899 0.0 0.5789674832434966 0.0 0.0 0.0 

