科技,生活,教育,E,1
财经,体育,科技,A,3
娱乐,社会,生活,A,4
科技,财经,社会,A,1
科技,购物,娱乐,D,3
其他,军事,财经,E,1
科技,体育,财经,A,4
购物,社会,体育,A,4
女性健康,其他,女性健康,M,4
财经,其他,社会,M,2
购物,女性健康,女性健康,D,1
生活,教育,女性健康,D,3
教育,社会,生活,E,4
体育,购物,科技,A,3
其他,生活,社会,A,3
生活,教育,-1,A,2
其他,军事,娱乐,M,2
军事,体育,其他,A,1
娱乐,-1,-1,M,2
女性健康,教育,教育,D,1
科技,教育,女性健康,E,2
军事,社会,生活,A,4
科技,其他,其他,D,3
娱乐,购物,-1,A,4
娱乐,其他,军事,D,4
其他,军事,教育,D,1
购物,军事,社会,E,3
军事,生活,社会,E,1
女性健康,军事,娱乐,M,2
女性健康,生活,军事,A,1
购物,教育,军事,A,4
军事,娱乐,购物,M,1
娱乐,教育,军事,M,2
体育,科技,女性健康,A,4
女性健康,财经,体育,E,1
社会,女性健康,科技,E,1
社会,购物,女性健康,M,3
科技,生活,教育,M,1
体育,娱乐,科技,E,3
科技,购物,购物,M,2
购物,女性健康,购物,M,2
其他,购物,军事,M,4
生活,女性健康,体育,E,1
科技,娱乐,体育,E,1
女性健康,体育,社会,M,1
科技,财经,女性健康,M,2
财经,军事,体育,M,3
购物,女性健康,生活,M,2
社会,生活,其他,A,2
女性健康,社会,财经,D,3
娱乐,财经,女性健康,D,3
教育,购物,科技,E,1
教育,购物,女性健康,D,3
军事,社会,科技,M,1
财经,科技,女性健康,M,4
购物,生活,财经,M,2
财经,体育,教育,E,1
社会,体育,财经,D,3
女性健康,军事,社会,E,2
女性健康,科技,购物,A,3
体育,财经,女性健康,M,2
教育,女性健康,女性健康,E,1
社会,体育,其他,A,4
财经,其他,体育,E,2
军事,娱乐,财经,D,3
体育,生活,教育,A,3
生活,军事,娱乐,D,3
军事,社会,社会,D,3
购物,其他,财经,D,1
财经,军事,科技,D,3
娱乐,生活,体育,D,1
生活,科技,科技,M,2
娱乐,购物,其他,M,1
社会,科技,购物,A,4
社会,军事,体育,M,3
购物,社会,体育,D,4
财经,购物,女性健康,M,4
生活,军事,财经,D,3
科技,购物,购物,A,2
体育,教育,娱乐,M,3
教育,社会,财经,D,3
军事,购物,购物,M,2
女性健康,社会,女性健康,D,3
其他,军事,科技,E,2
购物,生活,社会,M,1
其他,体育,生活,E,1
娱乐,生活,生活,M,1
社会,娱乐,教育,M,3
其他,生活,购物,D,3
娱乐,教育,军事,M,2
女性健康,财经,生活,M,4
生活,财经,财经,A,4
生活,娱乐,体育,M,2
财经,科技,生活,E,4
娱乐,军事,女性健康,D,3
生活,体育,教育,D,1
其他,女性健康,-1,D,3
教育,社会,教育,D,3
科技,其他,科技,E,2
娱乐,教育,社会,A,2
娱乐,军事,军事,E,3
社会,军事,购物,M,3
社会,其他,女性健康,D,3
科技,其他,生活,M,2
女性健康,购物,教育,D,3
体育,其他,社会,A,3
教育,其他,科技,D,3
女性健康,其他,娱乐,E,1
财经,科技,军事,A,3
社会,教育,-1,D,2
生活,娱乐,其他,A,4
教育,女性健康,生活,E,1
购物,娱乐,娱乐,M,3
军事,财经,其他,M,2
女性健康,财经,教育,D,2
其他,社会,娱乐,A,3
其他,购物,科技,M,4
财经,女性健康,教育,A,3
军事,生活,体育,D,1
教育,科技,财经,A,3
教育,军事,教育,E,4
生活,购物,娱乐,E,1
财经,体育,女性健康,A,4
娱乐,其他,体育,A,4
购物,财经,财经,M,3
其他,教育,女性健康,A,4
财经,购物,其他,D,4
教育,科技,女性健康,D,3
财经,军事,其他,E,3
财经,科技,科技,A,3
教育,军事,生活,E,1
财经,其他,其他,M,3
科技,-1,-1,A,2
娱乐,女性健康,科技,E,1
其他,购物,财经,D,3
教育,其他,军事,E,1
科技,娱乐,生活,A,1
体育,其他,体育,M,2
军事,生活,女性健康,E,1
生活,社会,生活,D,3
军事,购物,娱乐,D,3
教育,生活,生活,E,1
社会,教育,娱乐,D,3
购物,科技,科技,D,4
其他,军事,财经,E,1
女性健康,购物,教育,M,3
娱乐,教育,社会,M,2
财经,娱乐,科技,M,3
生活,科技,科技,E,2
体育,教育,女性健康,A,2
科技,其他,财经,M,2
其他,财经,财经,M,3
科技,社会,体育,A,4
财经,生活,科技,E,1
其他,体育,娱乐,D,3
购物,财经,军事,D,3
军事,其他,军事,M,2
军事,财经,教育,E,1
其他,教育,教育,D,1
娱乐,女性健康,其他,D,3
其他,购物,财经,E,3
教育,军事,体育,M,2
财经,购物,娱乐,A,4
军事,社会,娱乐,M,1
社会,娱乐,军事,M,1
科技,体育,娱乐,A,4
女性健康,其他,军事,D,3
科技,生活,财经,E,1
娱乐,科技,科技,M,3
女性健康,娱乐,社会,M,2
财经,其他,科技,A,3
财经,女性健康,社会,M,3
军事,购物,体育,E,2
生活,科技,科技,M,2
娱乐,体育,体育,E,1
娱乐,财经,教育,M,1
购物,娱乐,教育,D,1
科技,女性健康,财经,A,1
社会,体育,体育,E,3
体育,科技,其他,E,1
女性健康,军事,财经,D,3
购物,科技,其他,D,2
科技,女性健康,女性健康,M,2
社会,娱乐,体育,M,3
社会,购物,购物,A,4
购物,社会,教育,E,3
购物,社会,生活,M,3
军事,娱乐,科技,A,4
娱乐,生活,其他,D,3
体育,科技,军事,D,3
财经,娱乐,社会,D,3
科技,体育,购物,A,4
购物,体育,财经,E,1
体育,科技,军事,A,3
科技,其他,教育,M,3
其他,生活,生活,M,2
购物,科技,女性健康,M,2
女性健康,购物,生活,D,3
社会,生活,购物,D,1
娱乐,生活,生活,M,1
其他,科技,科技,E,3
女性健康,社会,女性健康,A,3
购物,社会,体育,M,4
体育,社会,体育,D,4
社会,其他,体育,D,3
科技,体育,女性健康,E,1
其他,体育,购物,D,3
购物,社会,科技,M,4
购物,生活,科技,E,1
军事,女性健康,科技,M,3
娱乐,购物,生活,M,2
女性健康,体育,教育,E,2
财经,社会,军事,E,4
科技,教育,教育,A,4
科技,体育,财经,D,4
科技,女性健康,科技,D,3
财经,教育,其他,E,3
社会,生活,娱乐,M,2
其他,军事,财经,D,1
娱乐,社会,军事,E,1
购物,生活,生活,D,2
女性健康,教育,娱乐,E,1
购物,女性健康,军事,E,3
科技,社会,社会,E,4
娱乐,军事,生活,E,3
女性健康,科技,财经,E,1
生活,社会,科技,M,2
生活,体育,娱乐,A,4
教育,购物,女性健康,A,3
体育,财经,科技,A,4
其他,生活,军事,D,3
财经,体育,军事,E,1
娱乐,生活,军事,E,1
体育,其他,生活,E,1
财经,娱乐,女性健康,A,4
教育,生活,生活,D,1
军事,其他,财经,M,2
社会,财经,财经,D,4
体育,军事,体育,M,3
女性健康,购物,购物,A,1
军事,女性健康,女性健康,A,3
购物,教育,科技,E,1
生活,军事,科技,E,3
体育,女性健康,社会,A,1
社会,女性健康,教育,D,3
体育,军事,社会,A,1
体育,购物,军事,D,3
女性健康,其他,购物,A,4
体育,其他,社会,D,3
女性健康,购物,教育,E,3
军事,女性健康,财经,D,3
社会,女性健康,财经,E,1
财经,科技,财经,D,3
科技,女性健康,社会,E,1
生活,女性健康,购物,E,2
购物,科技,财经,D,4
社会,科技,军事,A,1
财经,军事,科技,D,3
女性健康,娱乐,女性健康,D,4
教育,其他,生活,E,1
娱乐,财经,科技,M,4
社会,购物,财经,A,3
购物,娱乐,购物,D,1
社会,女性健康,科技,E,1
其他,女性健康,体育,E,1
购物,女性健康,生活,D,2
女性健康,军事,女性健康,E,3
购物,其他,体育,M,4
科技,财经,女性健康,E,2
女性健康,生活,女性健康,A,3
科技,军事,军事,M,1
科技,教育,教育,D,4
娱乐,科技,体育,M,3
财经,购物,女性健康,M,4
社会,科技,科技,E,1
女性健康,其他,财经,M,2
其他,生活,财经,A,3
体育,科技,科技,D,3
社会,其他,社会,M,2
生活,购物,购物,E,1
教育,科技,科技,M,4
教育,科技,生活,E,1
其他,女性健康,体育,E,1
科技,体育,体育,M,4
生活,体育,教育,M,1
体育,娱乐,生活,D,3
军事,科技,财经,D,4
财经,体育,女性健康,D,4
其他,财经,财经,D,3
体育,军事,军事,A,3
体育,社会,生活,A,4
科技,体育,社会,A,4
体育,教育,体育,A,3
购物,财经,女性健康,A,4
其他,生活,购物,D,3
购物,-1,-1,E,4
财经,其他,科技,M,3
教育,社会,生活,A,4
教育,财经,军事,M,2
女性健康,其他,体育,M,2
军事,女性健康,财经,A,3
财经,体育,生活,A,4
社会,购物,购物,D,4
军事,财经,军事,M,4
社会,女性健康,购物,D,2
女性健康,教育,女性健康,A,4
体育,军事,体育,M,3
社会,生活,其他,M,2
体育,购物,教育,M,2
体育,其他,其他,A,3
社会,体育,体育,D,3
其他,社会,教育,A,4
教育,娱乐,军事,E,1
财经,社会,财经,E,1
其他,购物,教育,E,1
财经,娱乐,财经,A,4
生活,教育,体育,E,2
娱乐,体育,购物,E,1
军事,教育,教育,E,1
教育,生活,社会,A,1
军事,科技,其他,A,1
娱乐,社会,社会,D,3
体育,财经,娱乐,A,4
娱乐,购物,财经,E,3
体育,女性健康,购物,A,4
教育,生活,科技,M,1
其他,体育,其他,D,3
科技,财经,体育,M,1
生活,军事,教育,E,2
其他,科技,教育,D,3
财经,教育,生活,A,3
购物,科技,女性健康,M,2
教育,体育,购物,A,1
娱乐,购物,体育,M,2
教育,财经,社会,M,2
教育,体育,体育,D,3
教育,军事,社会,M,3
社会,生活,体育,D,1
科技,购物,体育,A,4
娱乐,科技,财经,A,4
娱乐,科技,财经,A,4
生活,军事,教育,M,2
娱乐,财经,军事,A,4
科技,生活,生活,E,1
其他,体育,科技,A,4
女性健康,教育,教育,E,1
财经,女性健康,教育,D,3
科技,生活,生活,D,1
娱乐,体育,购物,A,1
军事,女性健康,教育,D,3
女性健康,教育,娱乐,E,1
娱乐,科技,女性健康,D,3
购物,女性健康,生活,M,2
军事,其他,女性健康,A,2
体育,教育,其他,M,2
军事,科技,生活,E,1
购物,其他,军事,E,1
军事,生活,女性健康,D,1
娱乐,军事,军事,A,3
女性健康,生活,生活,M,1
娱乐,购物,-1,M,4
其他,军事,社会,D,2
社会,购物,女性健康,A,3
财经,生活,财经,E,1
教育,生活,教育,E,3
娱乐,社会,社会,D,3
教育,体育,财经,A,3
军事,科技,科技,M,2
军事,购物,教育,E,1
体育,娱乐,科技,D,3
社会,娱乐,军事,E,1
社会,生活,女性健康,M,2
教育,购物,生活,A,1
社会,体育,女性健康,M,1
生活,科技,体育,M,2
体育,女性健康,女性健康,D,3
教育,娱乐,教育,E,1
其他,财经,军事,D,3
娱乐,购物,购物,D,2
财经,生活,社会,A,1
体育,娱乐,社会,A,4
其他,财经,-1,M,4
财经,女性健康,娱乐,D,4
财经,娱乐,其他,M,2
其他,娱乐,娱乐,D,3
教育,其他,娱乐,A,4
科技,其他,体育,D,2
购物,科技,其他,A,2
购物,教育,教育,E,1
购物,生活,女性健康,A,4
女性健康,军事,教育,M,2
其他,军事,娱乐,M,2
其他,科技,教育,D,3
科技,财经,女性健康,A,2
其他,军事,军事,M,2
生活,-1,-1,E,1
社会,女性健康,生活,E,1
女性健康,财经,社会,E,1
体育,军事,其他,M,2
生活,购物,女性健康,D,3
其他,娱乐,社会,A,1
科技,财经,财经,E,1
体育,军事,军事,E,3
教育,生活,女性健康,D,3
教育,体育,其他,D,4
科技,其他,社会,A,3
购物,科技,科技,M,4
教育,军事,生活,E,1
购物,女性健康,军事,D,3
体育,科技,科技,D,3
生活,财经,财经,D,4
女性健康,财经,军事,A,4
社会,体育,女性健康,D,1
社会,其他,娱乐,A,4
社会,购物,体育,A,4
体育,科技,科技,A,3
军事,娱乐,购物,A,1
其他,生活,科技,A,3
其他,购物,军事,A,4
女性健康,购物,购物,E,1
社会,教育,生活,E,1
财经,军事,科技,A,3
娱乐,女性健康,女性健康,M,2
财经,购物,购物,M,2
科技,女性健康,生活,E,1
社会,其他,教育,A,2
教育,军事,生活,M,1
体育,财经,购物,E,1
财经,生活,生活,M,1
财经,教育,教育,A,4
娱乐,教育,其他,E,2
财经,购物,军事,A,4
财经,教育,体育,D,1
社会,购物,体育,A,4
体育,科技,其他,E,1
财经,教育,教育,M,4
购物,社会,社会,D,3
娱乐,生活,教育,A,1
购物,生活,教育,A,3
女性健康,生活,军事,M,1
购物,军事,教育,M,4
教育,社会,女性健康,E,4
财经,其他,科技,D,3
娱乐,科技,其他,E,1
购物,军事,生活,M,1
科技,军事,其他,A,2
体育,社会,其他,E,1
体育,军事,科技,D,3
教育,女性健康,财经,D,3
生活,体育,教育,M,1
生活,军事,科技,D,3
娱乐,财经,财经,E,4
购物,娱乐,娱乐,D,3
体育,女性健康,科技,D,3
财经,娱乐,科技,D,3
生活,科技,科技,A,2
生活,财经,体育,M,2
社会,财经,财经,A,4
军事,体育,科技,A,4
购物,女性健康,科技,M,1
教育,女性健康,体育,E,1
军事,社会,财经,D,4
体育,教育,其他,A,2
教育,体育,军事,M,1
军事,女性健康,社会,D,1
教育,购物,社会,A,4
科技,生活,购物,E,1
社会,科技,科技,E,1
社会,军事,军事,D,1
教育,其他,社会,A,1
财经,女性健康,社会,D,3
娱乐,军事,财经,A,3
教育,女性健康,科技,E,1
其他,军事,女性健康,D,3
购物,其他,财经,E,1
教育,财经,财经,E,3
女性健康,科技,购物,D,3
购物,科技,体育,A,4
其他,军事,其他,D,3
其他,娱乐,军事,D,3
科技,生活,购物,D,1
娱乐,财经,生活,M,2
生活,军事,其他,E,1
娱乐,教育,教育,E,4
教育,体育,购物,M,1
财经,女性健康,娱乐,A,4
女性健康,军事,财经,D,3
财经,军事,其他,D,3
体育,军事,购物,D,1
教育,体育,科技,E,1
体育,-1,-1,A,4
军事,女性健康,其他,A,2
女性健康,财经,财经,M,4
教育,生活,女性健康,E,3
财经,科技,科技,D,3
财经,科技,体育,M,3
其他,女性健康,娱乐,M,3
教育,女性健康,财经,A,3
军事,教育,社会,D,2
科技,军事,生活,D,1
购物,财经,教育,M,2
女性健康,社会,军事,M,4
娱乐,科技,生活,M,4
